groupId,artifactId
com.creditease.moniter,com.creditease.uav.httpasync
com.despegar,http-java-native-client
org.wso2.carbon.deployment,org.wso2.carbon.webapp.mgt.stub
org.gridkit.jvmtool,sjk-test
org.graalvm.nativeimage,svm
org.isisaddons.wicket.pdfjs,isis-wicket-pdfjs-cpt
io.openvidu,openvidu-client
com.ibatis,ibatis2-sqlmap
org.elasticsearch.plugin,transport-netty4-client
com.atilika.kuromoji,kuromoji-unidic-kanaaccent
com.github.waffle,waffle-tomcat10
io.cattle,cattle-iaas-archaius-management
proxool,proxool-cglib
io.apiman,apiman-manager-test-api
com.ibeetl,btjson
org.apache.james,james-server-webadmin-rabbitmq
com.codenvy.platform-api-client-java,codenvy-platform-api-client-java-dummy
org.radargun,plugin-jcache
org.sonatype.nexus.plugins,nexus-repository-apt
eu.openaire,funders-model
org.apache.hyracks,hyracks-test-support
co.yixiang,yshop-common
org.geoserver.extension,gs-geofence
org.apereo.cas,cas-server-support-gauth
org.apache.servicecomb,config-kie
iot-starterkit,commons
org.waveprotocol,client
io.onedev,commons-codeassist
com.github.biconou,AudioPlayer
org.apache.james,james-server-distributed-app
cn.com.riversoft,weixin-common
org.broadleafcommerce,broadleaf-profile-web
net.sf.scuba,scuba-smartcards
org.wso2.carbon.commons,org.wso2.carbon.discovery.stub
org.codice.ddf.validator,catalog-validator-unsupportedattributes
de.metas.dlm,metasfresh-dlm-swingui
org.openhab.addons.bundles,org.openhab.binding.millheat
org.mineacademy.plugin,LandsAPI
org.bitstrings.test,junit-clptr
jakarta.validation,jakarta.jakarta.validation-api
org.testcontainers,mockserver
com.amazonaws,aws-java-sdk-lakeformation
com.github.llbit,jo-nbt
org.glowroot,glowroot-agent-central-https-osx
org.eclipse.hono,hono-service-base-quarkus
org.openhab.binding,org.openhab.binding.knx
org.openolat.jamwiki,jamwiki-core
com.sonatype.insight.scan,insight-scanner-model
com.linkedpipes,api-executor-v1
org.apache.submarine,submarine-commons-cluster
org.apache.flume.flume-ng-sinks,flume-ng-elasticsearch-sink
org.jenkins-ci.plugins,sonar
ch.swaechter,angularj-universal-renderer-tcp
net.sf.gilead,gilead4gwt
org.graylog.repackaged,os-platform-finder
de.ruedigermoeller,reallive
org.flowable,flowable-dmn-model
com.microsoft.azure,azure-storage-blob
com.networknt,tram-event
ca.uhn.hapi.fhir,hapi-fhir-client-okhttp
com.dianping,blackhole-common
com.graphicsfuzz,tool-webglfuzz
com.alibaba.alink,flink-ml-tensorflow2
org.xwiki.platform,xwiki-platform-groovy
org.mapfish.print,print-lib
io.quarkus,quarkus-container-image-openshift
com.tencent.tars,tars-protobuf
com.moxi,mogu_xo
org.arakhne.afc.bootique,bootique-printconfig
com.webcohesion.enunciate,enunciate-obj-c-xml-client
com.thinkbiganalytics.kylo.integrations,kylo-spark-interpreter-spark-v2
org.knowm.xchange,xchange-kraken
com.thinkbiganalytics.kylo.integrations,kylo-spark-interpreter-spark-v1
com.github.yannrichet,JMathPlot
io.openmessaging.benchmark,driver-nats-streaming
co.aikar,minecraft-timings
org.fluentlenium,fluentlenium-testng
org.springframework.cloud,spring-cloud-cli
io.trino,trino-benchto-benchmarks
top.tangyh.basic,lamp-swagger2-starter
org.geekbang.projects,my-session
ch.qos.logback,logback-core
xml-apis,xml-apis-xerces
com.ice,registry
org.netbeans.modules,org-netbeans-modules-debugger-jpda-ui
org.apache.plc4x,plc4j-transport-virtualcan
org.openhab.binding,org.openhab.binding.freeswitch
org.onebusaway,onebusaway-quickstart-common
com.erudika,para-core
io.netty,netty-codec-dns
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-ner-en-percentage
org.apache.maven.plugin-tools,maven-plugin-tools-beanshell
org.apache.camel.tests,camel-validator-test-resources
com.barchart.udt,barchart-udt-bundle
com.firenio,firenio-all
com.googlecode.playn,playn-html
software.amazon.awssdk,macie2
fish.payara.server.internal.admingui,console-common-l10n
com.github.dapeng-soa,dapeng-api-doc
com.vaadin,vaadin-compatibility-client-compiled
org.openrdf,openrdf-util
org.eclipse.rdf4j,rdf4j-query
org.mrgeo,mrgeo-dataprovider-distribution
com.webcohesion.enunciate,enunciate-csharp-xml-client
com.xkcoding.json,simple-json
org.cometd.java,cometd-java-client-http-common
org.apache.isis.valuetypes,isis-valuetypes-asciidoc-ui-vaa
org.sakaiproject.osp,osp-presentation-api
org.apache.ozone,hdds-server-scm
org.rhq,rhq-cassandra-ccm-testng
org.projectnessie,nessie-versioned-persist-mongodb
software.amazon.awssdk,http-client-spi
com.alibaba.jvm.sandbox,sandbox-common-api
io.objectbox,objectbox-linux
org.teiid.connectors,translator-cassandra
com.spotify,missinglink-core
org.geotools,gt-epsg-postgresql
org.sakaiproject.search,search-model
org.gephi,io-generator-api
org.geotools,gt-jdbc
com.github.jhg023,Pbbl
org.esa.s1tbx,s1tbx-io-ephemeris
us.codecraft,webmagic-samples
com.plumelog,plumelog-logback
org.springframework.boot,spring-boot-cli
org.glassfish.tests.embedded.ejb,ejb-api-test
ca.uhn.hapi.fhir,hapi-fhir-jpaserver-mdm
org.deeplearning4j,deeplearning4j-cuda-9.2
io.confluent.ksql,ksqldb-test-util
solid.humank,coffee-application
org.sonarsource.python,python-checks
com.deepoove,poi-tl-plugin-highlight
org.tribuo,tribuo-util-onnx
io.hops,hadoop-annotations
com.thinkbiganalytics.kylo,kylo-upgrade-service
vip.mate,mate-starter-prometheus
com.baeldung,remoting-hessian-burlap-server
io.janusproject,io.janusproject.network
org.apache.logging.log4j,log4j-slf4j18-impl
com.squareup.retrofit2,converter-jaxb
org.apache.flink,flink-hadoop-compatibility_2.11
com.microsoft.azure,azure-toolkit-applicationinsights-lib
com.predic8,soa-model-core
org.nuxeo.template.rendering,nuxeo-template-rendering-jaxrs-web-ui
consulo,consulo-injecting-api
maven-test,a
com.gluonhq.attach,util
ddf.catalog.plugin,catalog-plugin-content-uri
org.apache.cloudstack,cloud-framework-cluster
org.dcm4che.dcm4chee-arc,dcm4chee-arc-export-wado
org.jmock,jmock-imposters-testdata
org.outerj.daisy,daisydiff
org.glassfish.main.security,inmemory.jacc.provider
ddf.catalog.plugin,catalog-plugin-clientinfo
org.xujin.moss,moss-common
com.squareup.okhttp3,okhttp-dnsoverhttps
io.cattle,cattle-framework-token
org.sakaiproject.common,archive-impl2
io.thorntail,cdi
io.quarkus,quarkus-amazon-s3-deployment
org.apache.shardingsphere,shardingsphere-sql-parser-postgresql
org.dcm4che.dcm4chee-arc,dcm4chee-arc-mpps
org.exquery,exquery-annotations-common-api
com.indeed,proctor-codegen-test
org.webjars.bower,angular-clipboard
com.sun.hotspot.igv,HierarchicalLayout
org.pentaho.di.plugins,kettle-json-plugin-core
org.apache.ozone,ozone-datanode
io.atomix,atomix-rest
org.crashub,crash.plugins.mail
com.github.thomasdarimont.keycloak,auth-check-authz-policy-extension
com.twelvemonkeys.imageio,imageio-tiff
com.consol.citrus,citrus-arquillian
it.geosolutions.jaiext.format,jt-format
org.apache.hive,hive-llap-server
net.sourceforge.mogwai,mogwai-databinding
ddf.platform.error,platform-error-page-injector
com.ibm.mq,mq-jms-spring-boot-starter
org.sonatype.sisu,sisu-odata4j
org.deepsymmetry,crate-digger
org.jclouds.provider,greenhousedata-element-vcloud
com.github.waffle,waffle-tomcat85
edu.emory.mathcs.nlp,nlp4j-api
org.apache.beam,beam-sdks-java-io-kafka
com.google.sitebricks,sitebricks-stat
org.codice.ddf.spatial,spatial-ogc-common
org.apache.hadoop.thirdparty.guava,guava
com.launchdarkly,launchdarkly-java-server-sdk
org.dromara,soul-client-springmvc
org.joda,joda-money
org.sakaiproject.basiclti,basiclti-util
nl.systemsgenetics,Genotype-IO
com.oracle.bedrock.coherence,coherence-21.06-testing-support
org.kaazing,gateway.resource.address.wsxdraft
org.apache.knox,gateway-provider-identity-assertion-hadoop-groups
javax.jms,jms
co.elastic.apm,apm-error-logging-plugin
com.alipay.sofa,registry-store-jdbc
com.thinkbiganalytics.kylo,kylo-security-rest-model
org.openehealth.ipf.commons,ipf-commons-spring
org.eclipse.tycho,tycho-core
org.restlet.jse,org.restlet.ext.jaxb
com.webank.wedatasphere.linkis,linkis-udf-common
com.evolveum.midpoint.model,notifications-impl
org.arquillian.cube,arquillian-cube-kubernetes-reporter
org.eclipse.rdf4j,rdf4j-rio-languages
com.quant,qt-core
cloud.piranha.extension,piranha-extension-lite
ddf.catalog.core,ddf-pubsub
org.openimaj,clustering
org.ofdrw,ofdrw-reader
org.eclipse.vorto,mapping-converter-types
com.blazebit,blaze-persistence-integration-hibernate-5.4-jakarta
org.webjars,tether
org.apache.sentry,sentry-binding-hive-follower
slash.navigation,feedback
org.openhab.core.bundles,org.openhab.core.model.persistence
org.apache.tapestry,tapestry-json
com.stratio.ingestion,stratio-druid-sink
org.nuxeo.ecm.platform,nuxeo-admin-center-oauth
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.template.mgt.server.feature
org.jboss.errai,errai-cdi-shared
org.apache.felix,org.apache.felix.metatype
org.odpi.egeria,open-metadata-ut
com.hccake,ballcat-spring-boot-starter-job
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.userstore.common
org.springframework.cloud,spring-cloud-gcp-autoconfigure
com.example,sample
io.quarkus,quarkus-liquibase-deployment
net.ymate.platform,ymate-platform-persistence
org.apache.cloudstack,cloud-plugin-network-vcs
org.kie,kie-server-spring-boot-starter
org.apache.ranger,sample-client
com.netease.nim,camellia-id-gen-snowflake-spring-boot-starter
com.github.binarywang,weixin-java-open
edu.ucla.sspace,sspace
org.apache.camel.quarkus,camel-quarkus-aws-xray
org.eclipse.persistence,org.eclipse.persistence.extension
com.google.api-ads,adwords-extension-ratelimiter
com.sika.code.core,common
org.zanata,zanata-liquibase
com.linkedin.cruisecontrol,cruise-control-metrics-reporter
qunar.tc.bistoury,bistoury-commands
it.geosolutions.imageio-ext,imageio-ext-utilities
it.geosolutions.jaiext.binarize,jt-binarize
org.nuxeo.ecm.core,nuxeo-core-convert-api
com.company.proficio,proficio-core
com.hurence.logisland,logisland-api
org.aksw.sparqlify,sparqlify-platform
org.jmonkeyengine,jme3-lwjgl3
org.testcontainers,gcloud
org.jenkins-ci.plugins.workflow,workflow-durable-task-step
org.drizzle.jdbc,drizzle-jdbc
io.gravitee.apim.rest.api.portal,gravitee-apim-rest-api-portal-security
org.dkpro.core,dkpro-core-io-tcf-asl
org.ops4j.pax.logging,pax-logging-logback
org.neo4j,neo4j-common
org.orienteer,orienteer-core
org.apache.dubbo,dubbo-config-spring
org.eclipse.jkube,jkube-kit-config-resource
de.codecentric,spring-boot-admin-server-ui-activiti
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.maltparser-model-parser-fr-linear
org.wicketTutorial,UploadSingleFile
com.networknt,graphql-common
com.github.GIScience.graphhopper,graphhopper-api
io.sniffy,sniffy-test-common
org.hw.qe,hwqe-tools-common
org.apache.hadoop,hadoop-yarn-server-nodemanager
org.netbeans.modules,org-netbeans-modules-maven-persistence
org.wso2.am.analytics.publisher,org.wso2.am.analytics.publisher.client.feature
io.quarkus,quarkus-devtools-message-writer
org.pdfsam,pdfsam-service
org.apache.hbase,hbase-resource-bundle
io.jooby,jooby-flyway
com.fenbi.mp4j,ytk-mp4j
io.cucumber,datatable
org.forgerock.openam,openam-auth-persistentcookie
consulo,consulo-desktop-awt-hacking
com.vaadin,vaadin-client-compiled
org.apache.camel.quarkus,camel-quarkus-support-retrofit
org.springframework.mobile,spring-mobile-device
org.wildfly.security.jakarta,jakarta-authorization
com.octoperf.kraken,tests-web-security
io.rest-assured,spring-mock-mvc
com.github.junrar,junrar
org.springframework.boot,spring-boot-starter-data-cassandra-reactive
org.graylog.jest,jest
io.fabric8,kubernetes-model
io.vlingo.xoom,xoom-cluster
org.nuxeo.ecm.platform,nuxeo-platform-default-config
com.ibm.fhir,fhir-persistence
com.strongkey,common
org.apache.struts,struts2-osgi-demo-bundle
com.baomidou,dynamic-datasource-spring-boot-starter
de.metas.vertical.pharma,metasfresh-pharma.msv3.schema.v2
org.apache.knox,gateway-server-xforwarded-filter
org.apache.tez,hadoop-shim
org.apache.shenyu,shenyu-plugin-ratelimiter
software.amazon.awssdk,clouddirectory
org.apache.mina,mina-codec
org.apache.pulsar,managed-ledger
com.sonatype.licensing,license-extension
com.aliyun,aliyun-java-sdk-green
org.apache.activemq,artemis-service-extensions
net.jsourcerer.webdriver,JSErrorCollector
org.vaadin.addons,googleanalyticstracker
io.quarkus,quarkus-amazon-secretsmanager
org.apache.syncope.wa,syncope-wa-starter
edu.stanford.futuredata,macrobase-legacy
com.facebook.presto,testing-mysql-server-base
org.mapsforge,mapsforge-themes
com.dslplatform,lombok-example
org.kitesdk,kite-morphlines-twitter
com.navercorp.pinpoint,pinpoint-plugin-it-utils
org.franca,org.franca.deploymodel.dsl
org.msec,srpc
com.indeed,proctor-store
io.syndesis.connector,connector-log
com.yahoo.egads,egads
com.epam.jdi,jdi-uitest-core
de.metas.vertical.pharma,metasfresh-pharma.msv3.schema.v1
io.gravitee.policy,gravitee-policy-api
io.hetu.core,presto-cli
com.github.davidmoten,flatbuffers-java
org.glassfish.main.connectors,connectors-internal-api
org.codehaus.gmaven.runtime,gmaven-runtime-2.0
io.github.interacto,interacto-javafx-test
com.navercorp.pinpoint,pinpoint-fastjson-plugin
org.apache.skywalking,cluster-zookeeper-plugin
com.intuit.karate,karate-junit4
com.intuit.karate,karate-junit5
org.apache.camel.quarkus,camel-quarkus-google-pubsub
uk.ac.gla.dcs.terrierteam,jtreceval
org.geoserver.community,gs-mongodb-schemaless
com.yiqiniu.easytrans.demos,tccandmsg-point-service
org.batfish,bdd
io.github.dddplus,dddplus-plugin
com.github.hairless,plink-rpc
com.azure,azure-communication-common
io.thorntail,cli
io.vertx,vertx-rx-java3
org.eclipse.jetty.osgi,jetty-osgi-npn
org.wso2.carbon.mediation,org.wso2.carbon.mediation.transport.handlers
us.fatehi,schemacrawler-lint
org.kohsuke.stapler,stapler-jelly
org.pcap4j,pcap4j-packetfactory-propertiesbased
com.sap.cloud,neo-java-web-api
org.eclipse.jetty.fcgi,fcgi-client
org.jmxtrans,jmxtrans-output-elastic
org.codeartisans,org.json
com.flipkart.zjsonpatch,zjsonpatch
org.apache.nifi.minifi,minifi-resources
org.apache.edgent,edgent-runtime-jmxcontrol
org.sonatype.nexus,nexus-thread
org.nd4j,nd4j-common
org.ebaysf.web,cors-filter
org.springframework.cloud,spring-cloud-starter-bus-stream
org.apache.camel,camel-zookeeper
org.apache.commons,commons-jcs-core
org.jboss.forge.addon,configuration-impl
org.apache.plc4x,plc4j-connection-pool
org.webjars.bower,select2-bootstrap-theme
org.netbeans.modules,org-netbeans-modules-projectapi-nb
io.vertx,vertx-rx-java2
io.helidon.integrations.oci,helidon-integrations-oci-telemetry
com.blazebit,blaze-persistence-integration-graphql
eu.modernmt,mmt-core
org.drools,drools-scenario-simulation-backend
org.springframework,se-jcr
fish.payara.server.internal.security,appclient.security
org.apache.ratis,ratis-docs
streamflow,streamflow-datastore-mongodb
org.sonarsource.sonarqube-plugins.cxx,cxx-squid
org.apache.tomcat.embed,tomcat-embed-websocket
eu.hlavki.identity,gsync-services-config
org.kie,kie-pmml-models-drools-tree-evaluator
org.openhab.binding,org.openhab.binding.dscalarm
net.dataforte.cassandra,cassandra-connection-pool
org.jboss.arquillian.extension,arquillian-drone-selenium-server
net.sourceforge.owlapi,owlapi-gwt
io.dropwizard,dropwizard-views
org.jboss.arquillian.container,container-se-managed
fish.payara.server.internal.payara-appserver-modules,environment-warning
net.citizensnpcs,citizens-main
org.jboss.narayana.jts,orbportability
org.webjars.bower,waves
com.blobcity.lib,bean-manager
org.nuxeo.template.rendering,nuxeo-template-rendering-xdocreport
de.symeda.sormas,sormas-api
io.keen,keen-client-api-java
org.eclipse.xtext,org.eclipse.xtext.dependencies
com.codeabovelab.dm,gateway-common
me.minebuilders,clearlag
de.saxsys.mvvmfx,fx-root-example
org.hotswapagent,hotswap-agent-tomcat-plugin
com.qcadoo.mes,mes-plugins-cat-numbers-in-deliveries
net.sourceforge.jwebunit,jwebunit-core
me.tigerhix.lib,scoreboard
jboss.seam.profiles,seam-nopersistence
de.tudarmstadt.ukp.clarin.webanno,webanno-io-xmi
org.restlet.osgi,org.restlet
com.github.fangjinuo.sqlhelper,sqlhelper-datasource-flyway
org.dcm4che.tool,dcm4che-tool-stowrsd
org.jfxtras,jfxtras-labs
io.vertx,vertx-junit5
systems.uom,systems-quantity
org.forgerock.openam,openam-dashboard
org.geoserver.community,gs-web-service-auth
org.dashbuilder,dashbuilder-displayer-client
org.wso2.ei,org.wso2.micro.integrator.initializer
org.apache.sentry,sentry-provider-db
org.odpi.egeria,topic-integrator-server
net.hydromatic,foodmart-data-hsqldb
javax.xml,jaxrpc
org.openhab.addons.bundles,org.openhab.binding.meteostick
org.nuxeo.elasticsearch,nuxeo-elasticsearch-seqgen
org.kie.kogito,kogito-quarkus-rules-deployment
org.mayocat.platform,mayocat-platform-multitenancy-api
slash.navigation,route-converter-google
io.github.openfeign.opentracing,feign-hystrix-opentracing
com.allen_sauer.gwt,gwt-voices
com.zyd,blog-core
org.seleniumhq.selenium,selenium-java
com.bstek.bdf3,bdf3-starter-cola-jetty
arduino,arduino-core
com.hubspot.jackson,jackson-datatype-protobuf
org.nuxeo.common,nuxeo-common
org.vivoweb.dependencies,oim.vivo.scimapcore
org.primefaces.themes,blitzer
io.airlift,security
com.huaweicloud,spring-cloud-huawei-common
org.flowable,flowable-ui-modeler-frontend
de.dfki.mary,voice-dfki-obadiah-hsmm
org.eclipse.jetty.websocket,websocket-javax-common
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-en-wsj-pcfg
org.glassfish.docs,troubleshooting-guide
cn.org.easysite,easy-spring-boot-starter-dlock
org.jboss.resteasy,resteasy-json-binding-provider
com.webcohesion.enunciate,enunciate-jackson1
org.sonarsource.java,java-checks
com.cognifide.aet,test-executor
com.thinkbiganalytics.kylo.integrations,kylo-spark-catalog-api
org.springframework.boot,spring-boot-starter-quartz
com.vmware.wsdl,vmware_wsdl4j
org.sakaiproject.calendaring,external-calendaring-service-impl
io.takari.siesta,siesta-server
io.joynr,basemodel
org.xwiki.platform,xwiki-platform-application-test-pageobjects
org.apache.axis2,axis2-transport-http
org.apache.tika,tika-parser-news-module
org.pentaho.reporting.designer,datasource-editor-external
io.quarkus,quarkus-funqy-google-cloud-functions
org.springframework.ldap,spring-ldap-test
io.kotest,kotest-assertions-core-jvm
org.specs2,specs2_2.10
io.github.majianzheng,jarboot-spring-boot-starter
org.openhab.persistence,org.openhab.persistence.rrd4j
io.opentelemetry.instrumentation,opentelemetry-grpc-1.6
org.restcomm,restcomm-connect.tts.acapela
org.apache.vysper.extensions,vysper-websockets
ddf.catalog.core,catalog-core-api
