packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
org.dependencytrack.util,InternalComponentIdentificationUtil,us.springett:alpine,"","",14,14,1.0
org.dependencytrack.policy,PolicyEngine,us.springett:alpine,"","",10,10,1.0
org.dependencytrack.resources.v1,NotificationPublisherResourceTest,us.springett:alpine,"","",3,3,1.0
org.dependencytrack.tasks.repositories,GoModulesMetaAnalyzer,us.springett:alpine,"","",5,45,0.11
org.dependencytrack.tasks.repositories,GoModulesMetaAnalyzer,com.konghq:unirest-java,"","",34,45,0.76
org.dependencytrack.tasks.repositories,GoModulesMetaAnalyzer,com.github.package-url:packageurl-java,"","github,url",6,45,0.13
org.dependencytrack.model,AnalysisComment,us.springett:alpine,"","",2,2,1.0
org.dependencytrack.resources.v1,NotificationRuleResourceTest,us.springett:alpine,"","",40,40,1.0
org.dependencytrack.servlets,NvdMirrorServlet,us.springett:alpine,"","",4,4,1.0
org.dependencytrack.tasks,VulnDbSyncTask,us.springett:vulndb-data-mirror,"",data,43,107,0.4
org.dependencytrack.tasks,VulnDbSyncTask,us.springett:alpine,"","",49,107,0.46
org.dependencytrack.tasks,VulnDbSyncTask,us.springett:cpe-parser,"",parser,15,107,0.14
org.dependencytrack.resources.v1,SearchResource,us.springett:alpine,"","",7,7,1.0
org.dependencytrack.resources.v1.vo,ViolationAnalysisRequest,us.springett:alpine,"","",3,3,1.0
org.dependencytrack.model,RepositoryTypeTest,com.github.package-url:packageurl-java,"","github,url",21,21,1.0
org.dependencytrack.persistence,MetricsQueryManager,us.springett:alpine,"","",9,9,1.0
org.dependencytrack.resources.v1,SearchResourceTest,us.springett:alpine,"","",2,2,1.0
org.dependencytrack.event,NistMirrorEvent,us.springett:alpine,"","",1,1,1.0
org.dependencytrack.model,Repository,us.springett:alpine,"","",2,2,1.0
org.dependencytrack.persistence,NotificationQueryManager,us.springett:alpine,"","",12,12,1.0
org.dependencytrack.resources.v1,UserResourceUnauthenticatedTest,us.springett:alpine,"","",31,31,1.0
org.dependencytrack.persistence,VulnerableSoftwareQueryManager,us.springett:alpine,"","",9,9,1.0
org.dependencytrack.resources.v1,BomResourceTest,us.springett:alpine,"","",4,4,1.0
org.dependencytrack.tasks.scanners,VulnDbAnalysisTask,us.springett:vulndb-data-mirror,"",data,23,58,0.4
org.dependencytrack.tasks.scanners,VulnDbAnalysisTask,us.springett:alpine,"","",35,58,0.6
org.dependencytrack.persistence,ProjectQueryManager,com.github.package-url:packageurl-java,"","github,url",4,116,0.03
org.dependencytrack.persistence,ProjectQueryManager,us.springett:alpine,"","",112,116,0.97
org.dependencytrack.tasks.repositories,IMetaAnalyzer,com.github.package-url:packageurl-java,"","github,url",24,24,1.0
org.dependencytrack.model,OrganizationalContact,us.springett:alpine,"","",3,3,1.0
org.dependencytrack.search,VulnerabilityIndexer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",22,59,0.37
org.dependencytrack.search,VulnerabilityIndexer,us.springett:alpine,"","",37,59,0.63
org.dependencytrack.policy,SwidTagIdPolicyEvaluator,us.springett:alpine,"","",5,5,1.0
org.dependencytrack.tasks,BomUploadProcessingTask,org.cyclonedx:cyclonedx-core-java,"","",20,81,0.25
org.dependencytrack.tasks,BomUploadProcessingTask,us.springett:alpine,"","",61,81,0.75
org.dependencytrack.event,VulnDbSyncEvent,us.springett:alpine,"","",1,1,1.0
org.dependencytrack.integrations.fortifyssc,FortifySscUploaderTest,us.springett:alpine,"","",7,7,1.0
org.dependencytrack.event,CloneProjectEvent,us.springett:alpine,"","",1,1,1.0
org.dependencytrack.upgrade.v410,v410Updater,us.springett:alpine,"","",12,12,1.0
org.dependencytrack.resources.v1,CweResourceTest,us.springett:alpine,"","",2,2,1.0
org.dependencytrack.event,PortfolioVulnerabilityAnalysisEvent,us.springett:alpine,"","",2,2,1.0
org.dependencytrack.tasks.repositories,PypiMetaAnalyzer,us.springett:alpine,"","",7,60,0.12
org.dependencytrack.tasks.repositories,PypiMetaAnalyzer,com.konghq:unirest-java,"","",49,60,0.82
org.dependencytrack.tasks.repositories,PypiMetaAnalyzer,com.github.package-url:packageurl-java,"","github,url",4,60,0.07
org.dependencytrack.resources.v1,RepositoryResourceTest,us.springett:alpine,"","",5,5,1.0
org.dependencytrack.common,ManagedHttpClientFactory,us.springett:alpine,"","",52,52,1.0
org.dependencytrack.event,VulnerabilityAnalysisEvent,us.springett:alpine,"","",1,1,1.0
org.dependencytrack.integration,ApiClient,com.konghq:unirest-java,"","",50,50,1.0
org.dependencytrack.resources.v1,BomResource,us.springett:alpine,"","",34,110,0.31
org.dependencytrack.resources.v1,BomResource,org.cyclonedx:cyclonedx-core-java,"","",76,110,0.69
org.dependencytrack.tasks,InternalComponentIdentificationTask,us.springett:alpine,"","",18,18,1.0
org.dependencytrack.tasks.scanners,NpmAuditAnalysisTask,com.github.package-url:packageurl-java,"","github,url",27,101,0.27
org.dependencytrack.tasks.scanners,NpmAuditAnalysisTask,us.springett:alpine,"","",20,101,0.2
org.dependencytrack.tasks.scanners,NpmAuditAnalysisTask,com.konghq:unirest-java,"","",54,101,0.53
